Iteration,Score,Parameter Values
34,0.48063805990203196,"[-0.23500427  0.19776936 -0.04954478  0.17738261  0.05956243  0.04185419
 -0.45749098  0.11527387  0.07407603 -0.00281952 -0.12832604  0.06639969
  0.23736562 -0.15401968  0.06905892  0.08566064 -0.07039541  0.02396845
  0.0241942  -0.04993357  0.15987982 -0.07984504  0.02941895 -0.24412354
 -0.25355769  0.12905971  0.3100402  -0.13210026  0.22160872  0.18360552
 -0.28946526 -0.27572179 -0.10688938 -0.17215563  0.04201817  0.22256892
  0.05544013 -0.16477287  0.04837504  0.16021665 -0.03912188  0.07053288
 -0.10674205 -0.12003306 -0.17724034  0.00981898  0.15920606  0.05916081
 -0.02046065 -0.0646326   0.11871371  0.04221222 -0.2874055  -0.15677253
 -0.11807843 -0.04571707  0.0028677   0.14014888  0.04811951]"
35,0.48240494685642926,"[1.56419295 1.39556278 1.47409512 1.48478268 1.49775679 1.54855556
 1.36724479 1.67201054 1.65303714 1.67310914 1.60636041 1.52479327
 1.77301216 1.86889525 1.86414113 1.67043887 1.58934807 1.54497143
 1.85414054 1.31948993 1.62727702 1.64081194 1.4430504  1.47249777
 1.62850789 1.79064353 1.60978365 1.8904387  1.75680558 1.58859801
 1.49656213 1.59926473 1.46584925 1.77412219 1.63864655 1.70016053
 1.41889929 1.84933564 1.70713888 1.57387688 1.64651496 1.70820736
 1.85131205 1.7816135  1.72811025 1.51775505 1.89363624 1.29295837
 1.69783925 1.64846886 1.54612827 1.47540596 1.85412241 1.62282746
 1.4911941  1.58755107 1.68137265 1.49622567 1.67075927]"
36,0.48035965360219435,"[-0.19450932  0.08632725 -0.0332059   0.16007886 -0.06618954  0.26436275
 -0.14846224  0.0497285   0.24486721  0.03187185 -0.09886519  0.06231647
  0.11779824 -0.17355637  0.24902471  0.11220228 -0.06113341  0.13930695
  0.11590103 -0.08011806  0.11858294 -0.10167748 -0.05672992 -0.12702464
 -0.23260499 -0.09680289  0.16634668 -0.01246403  0.13286392  0.0844296
 -0.19822118 -0.15845203  0.03892416 -0.00603384  0.09009424  0.25658522
 -0.00489579 -0.06421469  0.03299428  0.0794816  -0.04198978 -0.04731878
 -0.24403262  0.09918005 -0.12438964 -0.15553241  0.25323454  0.08435316
  0.01469118 -0.02402166  0.12969596 -0.00533057 -0.12574052 -0.05591203
 -0.08292953 -0.09585778 -0.01787795  0.05767355  0.12037413]"
37,0.48098519260590306,"[1.601974   1.57709493 1.54946023 1.58599712 1.59961492 1.61531491
 1.35433725 1.77310662 1.70709276 1.58028567 1.5171453  1.44364702
 1.69446887 1.79619325 1.68993389 1.57050653 1.60902982 1.48795948
 1.7752026  1.44687179 1.63317941 1.62117434 1.52639002 1.4604513
 1.73146751 1.66874077 1.78161231 1.88841724 1.73902227 1.59315321
 1.45259874 1.68113733 1.50593735 1.67865825 1.69189305 1.65824943
 1.42292658 1.85641211 1.60017805 1.48224648 1.5160301  1.69908605
 1.76652794 1.79630391 1.6036967  1.58560213 1.81509837 1.5503299
 1.69854168 1.59526854 1.60700303 1.53894404 1.60873591 1.67219826
 1.70224401 1.63418965 1.50270964 1.59532094 1.76791728]"
38,0.4804881305368307,"[-0.17804024  0.13180816  0.07107882 -0.07161637 -0.15512696  0.27284682
 -0.14360917 -0.20340552  0.38152151 -0.00218986 -0.1749813   0.24269271
 -0.07819286 -0.09899595  0.25309846  0.18792307 -0.119742    0.36446049
  0.2066364  -0.1601808   0.2942212  -0.12057951 -0.10772247 -0.00477976
 -0.29453799 -0.02604976  0.19933786 -0.07583236  0.00379077 -0.00510117
 -0.20078126 -0.17144638  0.23869072  0.0607066   0.0416449   0.54813522
  0.06126038  0.08555769 -0.05194498  0.0596909  -0.18997637  0.16761131
 -0.0174253   0.30183683 -0.35078007 -0.25343153 -0.02124738  0.43089902
 -0.09767847 -0.05722095  0.47951625 -0.06267187  0.02319395 -0.14217698
  0.06086335 -0.40787505 -0.07877011 -0.04683771  0.07568087]"
39,0.4883969371120451,"[1.71425859 1.84335597 1.40127792 1.52988207 1.62812294 1.82711512
 1.32291416 1.96424574 1.72301616 1.78196353 1.11559199 1.38615267
 1.69127487 1.56152425 1.82602794 1.24663148 1.90496677 1.43106627
 1.88070111 1.56740299 1.79134385 1.43093722 1.68930411 1.51287056
 1.95242849 1.5811818  1.71363896 1.80485606 1.74570576 1.44233404
 1.51458441 1.79334634 1.55932099 1.62577804 1.61109348 1.67203599
 0.89228047 1.86832314 1.7442841  1.65907287 1.4944942  1.59349992
 1.69138234 1.71330751 1.2956021  1.60910519 1.99656335 1.63007509
 1.84272938 1.79818511 1.68145044 1.60336163 1.61352566 1.76603166
 1.87622707 1.80278981 1.56983121 1.59743726 1.38295288]"
40,0.48006521363185617,"[-1.25271046e-01  6.72994362e-02 -2.34802154e-02  1.26395639e-01
 -5.69018703e-02  2.48567392e-01 -1.78684352e-01  3.65596779e-02
  1.84430225e-01  9.74206048e-03 -1.43993677e-01  3.20541267e-05
  1.32303007e-01 -1.88539049e-01  1.11601343e-01  1.26196525e-01
 -8.19538049e-02  9.22555493e-02  1.23641188e-01  5.35263387e-02
  1.64968858e-01 -1.04543824e-01 -2.23841563e-02 -1.14447934e-01
 -2.81767255e-01 -5.99632152e-02  2.00080504e-01 -3.75807965e-02
  7.57911428e-02  7.36450990e-02 -1.17486047e-01 -1.06056837e-01
  3.15523537e-02 -3.04033520e-03  5.94876387e-02  2.86144647e-01
 -2.97931995e-03 -3.29409798e-02  3.50245110e-02  3.02161572e-02
 -2.76869511e-02 -8.16188831e-02 -1.75737160e-01  5.03671489e-02
 -1.44201224e-01 -1.01997511e-01  1.91628037e-01  7.54774068e-02
 -1.29694089e-02 -2.16760682e-02  1.56814410e-01 -4.23266142e-02
 -7.78216693e-02 -3.09634869e-02 -1.00413618e-01 -9.02675207e-02
 -2.63004521e-02  1.08957179e-01  1.24887200e-01]"
41,0.4926991898893643,"[1.59838624 1.58574603 1.5460564  1.67378705 1.55860726 1.64452188
 1.36333116 1.75218515 1.67436766 1.58462441 1.54068551 1.49120077
 1.67622026 1.80024582 1.67406896 1.54897894 1.62666112 1.47822489
 1.75752387 1.43679152 1.59279915 1.66916655 1.6106368  1.51658201
 1.67794642 1.64175911 1.69228785 1.80754125 1.74716504 1.59153829
 1.47602853 1.70458791 1.57282785 1.6167972  1.71557333 1.75964079
 1.39584225 1.82845053 1.60717973 1.48800034 1.54249176 1.69565196
 1.7690163  1.81779702 1.58223141 1.57349513 1.82505443 1.50968037
 1.75986122 1.59995147 1.648052   1.53438309 1.65530191 1.78745568
 1.73962741 1.62687383 1.57342924 1.58815475 1.74438373]"
42,0.4799161501419845,"[-0.20737128  0.16663389  0.00707547 -0.0477999  -0.06430417  0.02379557
 -0.24426398  0.19749179  0.15493704  0.00417945 -0.24106994  0.07243767
  0.08910974 -0.27765735 -0.03250088  0.12934011 -0.12452631  0.04638225
  0.05901956  0.19609797  0.3121718  -0.09263121  0.02917121 -0.26898482
 -0.26434382  0.12585658  0.17163987 -0.0918943   0.1529123   0.20501099
 -0.22709328 -0.12393962 -0.01289883 -0.00249059  0.0994802   0.27537084
  0.08601192  0.04335225  0.0027981   0.09453579 -0.01960091  0.12797963
 -0.02944499 -0.04213181 -0.19876334 -0.12696729  0.11968773  0.10971288
 -0.05108205 -0.11523079  0.17089605  0.0791548  -0.16974477 -0.12847846
  0.02268096 -0.06819364 -0.00275292  0.12193706  0.01979422]"
43,0.4803588123377161,"[1.49184834 1.45956644 1.50202059 1.59993364 1.47999104 1.6160527
 1.41285482 1.79940674 1.71032023 1.55924809 1.58803885 1.52114787
 1.59890162 1.83515158 1.77676176 1.634087   1.71853281 1.32879662
 1.73253725 1.4228112  1.63328333 1.81507277 1.63126899 1.5451687
 1.58063645 1.70560846 1.44026829 1.77307945 1.76880442 1.57198621
 1.53841294 1.53713828 1.47270367 1.69396696 1.60586973 1.81900999
 1.24760441 1.64592521 1.60085115 1.64896064 1.58522397 1.68045675
 1.99452009 1.85236547 1.54004663 1.67561908 1.73780899 1.3462131
 1.84233665 1.61322722 1.58064201 1.42251451 1.78822879 1.89448441
 1.64908285 1.66800326 1.67655375 1.56851215 1.74920337]"
44,0.4798071304798892,"[-0.11692448  0.05506181  0.00328747  0.16012859 -0.10653385  0.2704672
 -0.19705865  0.05018887  0.1452196   0.04633169 -0.13625855 -0.02598548
  0.16994242 -0.2187458   0.16490913  0.111563   -0.0812395   0.10228992
  0.12837079  0.02510183  0.1139619  -0.13617884 -0.02715886 -0.09118538
 -0.27751029 -0.0671792   0.21753209  0.01674567  0.08148695  0.04626679
 -0.08577621 -0.12419542  0.06082258 -0.0057468   0.01049695  0.2393567
  0.03330857 -0.07661099  0.02577567  0.01879631 -0.01192114 -0.08996638
 -0.19291247  0.05407043 -0.15584797 -0.11826943  0.22372108  0.02047438
  0.00081607 -0.02159355  0.16425977 -0.00247228 -0.05458047 -0.02417874
 -0.08728682 -0.08791305 -0.04738908  0.09359003  0.15621775]"
45,0.48101628340363745,"[1.59571331 1.55607181 1.52750503 1.69802523 1.54127458 1.62193203
 1.3299756  1.77373564 1.65053084 1.58526781 1.55239997 1.47160886
 1.68581724 1.81789983 1.6645138  1.56732381 1.63663342 1.47379129
 1.73558248 1.43580481 1.60110086 1.64215841 1.57962545 1.48614384
 1.66988012 1.65793505 1.72726881 1.83550742 1.74534656 1.62988394
 1.49723597 1.73557678 1.57911615 1.62114688 1.7564453  1.75553211
 1.45550449 1.84300959 1.55031618 1.50331238 1.53147496 1.71963654
 1.76120097 1.85099215 1.60654191 1.57558199 1.82582951 1.50208851
 1.77534498 1.55625205 1.67375193 1.4776051  1.68892257 1.73517388
 1.75929384 1.61784323 1.57047904 1.61463253 1.75049596]"
46,0.47931509624145996,"[-0.10270736  0.05247843  0.00687826  0.16358307 -0.11257317  0.26559755
 -0.18730283  0.05016464  0.15597438  0.04365277 -0.14363068 -0.02615104
  0.16637326 -0.2225886   0.16446324  0.10634735 -0.07473029  0.10870858
  0.12987419  0.02829369  0.12440327 -0.13827641 -0.02855009 -0.08689066
 -0.27674618 -0.06798247  0.21159158  0.01065587  0.07561479  0.05050466
 -0.09901515 -0.12194622  0.06039178 -0.01164321  0.00171933  0.24201627
  0.03514609 -0.07137073  0.01691086  0.01581931 -0.01783834 -0.08638886
 -0.19050567  0.06013536 -0.16610033 -0.13017753  0.22516017  0.01684576
 -0.00639937 -0.02645853  0.17452002  0.00558253 -0.04478878 -0.02499984
 -0.08005192 -0.09706753 -0.04400454  0.09851804  0.16424762]"
47,0.4794837020111618,"[1.60182951 1.55878081 1.5279328  1.69885619 1.53761386 1.6310778
 1.33419439 1.78035496 1.66060993 1.58711768 1.5534627  1.47990219
 1.681294   1.81836759 1.67410056 1.55344493 1.64345463 1.47180765
 1.73029868 1.44366988 1.59663899 1.63787577 1.58067948 1.48882547
 1.66766772 1.64898223 1.72727035 1.83875759 1.75235934 1.6307791
 1.50406165 1.7408077  1.58660263 1.61683679 1.75447553 1.75399583
 1.45736131 1.85351275 1.54545074 1.51259828 1.52114136 1.72231832
 1.76194026 1.85691102 1.59296168 1.5861506  1.81952373 1.50106312
 1.77189902 1.56229292 1.67288834 1.48601566 1.67403373 1.75093371
 1.75353128 1.615397   1.57056622 1.6058111  1.75725456]"
48,0.4793659257439067,"[-0.03254073 -0.37375928 -0.18094387  0.20939221 -0.09863205 -0.07571249
 -0.22101006  0.39471324 -0.04713441  0.57279687  0.07476015 -0.74173492
  0.24267126  0.01826627  0.98320797 -0.43197189 -0.44031094 -0.33862785
  0.15262908 -0.34967822  0.19684071 -0.96474295 -0.23069991 -0.71782925
 -0.59390373 -0.25599093 -0.58201049 -0.28889369 -0.08732475  0.07719595
 -0.90107915  0.15483208 -0.33402544 -0.54136636 -0.43025064  0.04026149
  0.43272413  0.14569967  0.57754212 -0.01072155  0.13820222  0.40653749
 -0.74897028  0.34740874 -0.22430354  0.1438721   0.67773636 -0.32909332
  0.68458626 -0.14169134  0.54053461  0.16052036 -0.33140687 -0.80481639
  0.30994413 -0.31630125  0.16477422  0.28127659  0.98918932]"
49,0.4805218095443223,"[1.13506653 1.15084876 2.3090908  2.05968383 1.62671976 1.91904601
 2.0258205  1.98223385 1.89210329 1.41295796 2.41724755 2.08709587
 2.00126026 2.43254863 2.63665386 1.25167552 1.61052763 1.01178989
 1.70964322 1.28870328 2.13014554 1.86252025 1.42614414 0.73808807
 1.35726512 1.3497646  2.22631218 1.56625065 2.16424287 2.28532219
 1.27779707 1.56840735 1.60294803 1.75183774 1.70580268 1.67620876
 2.23725511 2.65337661 0.75776939 1.68047254 1.70047061 1.76313094
 2.10849773 2.27946426 1.23064673 1.80141305 1.74866228 1.7453522
 1.50938818 1.75298312 1.35306385 1.77734941 1.11008926 1.45547131
 1.41697515 1.01738691 1.69394563 1.37713866 2.3018101 ]"
50,0.4792986564057618,"[-0.10072842  0.0716887  -0.03326091  0.15267122 -0.1321607   0.25445665
 -0.17932862  0.07104155  0.18912836  0.03745994 -0.1761994  -0.03820576
  0.13134496 -0.22066848  0.14923869  0.09815169 -0.07826959  0.10388893
  0.09801257  0.02010154  0.11875312 -0.1628529  -0.01930319 -0.06285247
 -0.31218327 -0.08769521  0.22026602 -0.00629865  0.08272828  0.06215985
 -0.07354197 -0.10095999  0.04624121 -0.01507769 -0.01484121  0.20511226
  0.04829338 -0.03928569 -0.00109832  0.04978199  0.01357033 -0.10046404
 -0.18113259  0.03747377 -0.16610041 -0.12092739  0.22135996  0.02899527
  0.00316651 -0.03182363  0.16194025 -0.014082   -0.04320637 -0.02569226
 -0.07758299 -0.07675427 -0.02785513  0.09322162  0.19580968]"
51,0.4788710899610467,"[1.59441006 1.54311731 1.53973157 1.66940987 1.53947998 1.64339004
 1.35112617 1.77238808 1.6487449  1.56247166 1.61533279 1.51593491
 1.65874782 1.82744242 1.65666824 1.56380937 1.6498015  1.4668217
 1.73478469 1.42396804 1.5456132  1.66299661 1.5744446  1.52016006
 1.6753375  1.68866494 1.70869921 1.84025339 1.75762852 1.6004893
 1.50248953 1.73259143 1.56175673 1.60309845 1.77096104 1.72536557
 1.45070915 1.85785611 1.5271523  1.51535456 1.50713913 1.70935118
 1.76983978 1.86435908 1.61980807 1.61052513 1.82878951 1.4932311
 1.76829088 1.57762513 1.68887731 1.51549021 1.67222084 1.75702246
 1.76455648 1.61254354 1.54521556 1.57999698 1.77497595]"
52,0.4789237535338315,"[-0.12270689  0.11925961 -0.01441395  0.15148136 -0.16032183  0.30359377
 -0.18168554  0.08193986  0.19549502  0.03122095 -0.22537046  0.0487585
  0.21794323 -0.24775648  0.14920762  0.13328668 -0.12600525  0.03808304
  0.1211697   0.02417743  0.04013507 -0.11237435 -0.0236723  -0.07347743
 -0.29038915 -0.04830053  0.16627112 -0.0033391   0.12653754  0.08162683
 -0.06965207 -0.05180713  0.037689   -0.02416778 -0.08491103  0.26327483
  0.04726764 -0.10577576  0.03978649  0.0859058   0.01366906 -0.04106524
 -0.17731094  0.02768973 -0.18898171 -0.0463735   0.29333246  0.04136286
 -0.04153448 -0.08103964  0.17600984 -0.05602353 -0.0870308  -0.0581979
 -0.13674811 -0.16409308 -0.03932267  0.13548938  0.21767796]"
53,0.4789462670971521,"[1.60653762 1.51248462 1.52708506 1.68586598 1.54904702 1.59916933
 1.35688984 1.76658102 1.67411883 1.56722523 1.61628658 1.49441449
 1.64628441 1.80655067 1.6329716  1.51628531 1.61436178 1.47925967
 1.76927054 1.52026317 1.591785   1.64791086 1.51996287 1.46838713
 1.65530711 1.7612247  1.7347321  1.86786777 1.67020185 1.60924738
 1.57685993 1.74018045 1.60689162 1.65195524 1.71917753 1.72333878
 1.47998095 1.85150387 1.5668719  1.51434536 1.50497709 1.72876681
 1.74412216 1.85923823 1.65478919 1.59546399 1.85250344 1.53708961
 1.74934234 1.64118686 1.66831607 1.45939861 1.69783757 1.67234984
 1.74563945 1.61599647 1.53507844 1.61763681 1.81696629]"
54,0.47899722975727,"[-0.11726805  0.07930169  0.02202435  0.18175573 -0.12466549  0.26291956
 -0.14549675  0.03547797  0.20384583  0.0913046  -0.25339774 -0.0063699
  0.13027924 -0.24674776  0.16388693  0.14537107 -0.08187608  0.06357158
  0.12301746  0.06265612  0.09478015 -0.16027077 -0.03367831 -0.03718119
 -0.31861896 -0.12196163  0.16953192  0.04637697  0.1617253   0.08943458
 -0.03643102 -0.1072821   0.0767912  -0.01965489 -0.13243902  0.19562141
  0.06555738 -0.03810698 -0.00455626  0.04796301  0.02835054 -0.13034774
 -0.14761403  0.02878576 -0.15969569 -0.04027716  0.22690698 -0.02422909
 -0.01296148 -0.02459374  0.20274289 -0.06301102  0.01241824 -0.06871396
 -0.12749486 -0.10742692 -0.11525591  0.07568342  0.16785209]"
55,0.47891020779723026,"[1.59167208 1.58533401 1.4874573  1.7059925  1.55730675 1.62766663
 1.32596718 1.72896328 1.70686054 1.54348937 1.6496462  1.49542053
 1.60335716 1.82160375 1.670331   1.49370313 1.66946293 1.52522324
 1.8317093  1.49252238 1.51996822 1.6739462  1.51225872 1.59228639
 1.70430028 1.74346839 1.72254191 1.77246564 1.68555334 1.61460345
 1.53881491 1.71763919 1.59583851 1.57396956 1.76410015 1.74757878
 1.39973271 1.91577405 1.53235846 1.4736682  1.45434191 1.69817553
 1.68940546 1.81177543 1.58668701 1.55501072 1.91888646 1.48125302
 1.73691491 1.5631162  1.69611046 1.48811603 1.68409589 1.74353697
 1.81103341 1.62270555 1.54279913 1.57197214 1.75807015]"
56,0.47955259099548564,"[-0.12097491  0.0730217  -0.05108377  0.1396171  -0.12671634  0.28761065
 -0.18412469  0.06241854  0.19028156  0.01688229 -0.14401357 -0.06703519
  0.067235   -0.19315029  0.17041135  0.10464924 -0.07511897  0.11624524
  0.09227517  0.01928367  0.12852273 -0.14751445 -0.01549709 -0.08037366
 -0.29646471 -0.09623871  0.23729177 -0.04203663  0.08800546  0.09445421
 -0.07672944 -0.1363233   0.05489134 -0.01954961  0.02402229  0.19414794
  0.04544561 -0.0301902   0.00866622  0.06532028 -0.00173886 -0.06536159
 -0.20815824  0.04694974 -0.14628992 -0.18234254  0.20533524  0.04233803
 -0.00169272 -0.01968755  0.17405776 -0.0323349  -0.08331176 -0.05177864
 -0.04064721 -0.05015236 -0.00597877  0.12260406  0.19399852]"
57,0.4791014196568326,"[1.59783327 1.56830154 1.56106579 1.64657383 1.54171122 1.66308022
 1.35734536 1.80490586 1.64101798 1.55157849 1.61698896 1.52477745
 1.68555465 1.78462466 1.66521868 1.56687079 1.65938714 1.46347344
 1.72238485 1.40221656 1.55905712 1.66217172 1.59772457 1.48159386
 1.69918277 1.70625051 1.72102553 1.8294003  1.81184818 1.61723579
 1.49871429 1.75859902 1.54363939 1.63841788 1.75659823 1.71744096
 1.42591323 1.83963023 1.51740425 1.50852225 1.5079526  1.70765748
 1.79042204 1.85506008 1.60867589 1.62603126 1.80962555 1.50438022
 1.74684137 1.55103995 1.67064219 1.56078419 1.65692095 1.76704011
 1.74117604 1.62635063 1.55428842 1.56130712 1.73996493]"
58,0.48004571790935296,"[-0.02881516  0.04127271 -0.04018176  0.14670335 -0.12247702  0.23885925
 -0.13091827  0.11923303  0.21946031  0.01433681 -0.18731535 -0.0848165
  0.14031065 -0.21756686  0.08655307  0.00774879 -0.08614678  0.13358736
  0.07047999 -0.00363782  0.13236706 -0.23422319 -0.09406292 -0.06743937
 -0.32512402 -0.00655171  0.28073701  0.00757949  0.05732767  0.00300413
 -0.0956628  -0.00879117  0.04529279 -0.11402407  0.02076436  0.18868796
  0.07247058 -0.06749399  0.01834836  0.04307169  0.01407672 -0.12870496
 -0.16396348 -0.05278479 -0.13259877 -0.16585862  0.17578616  0.09127762
  0.00184572  0.04472704  0.20588729 -0.02388505 -0.0459404   0.00937423
 -0.0740719  -0.08384605 -0.00927793  0.09182242  0.12201183]"
59,0.47900033163827954,"[1.57779022 1.58335075 1.57179568 1.62017497 1.60448942 1.65538773
 1.33608047 1.72519033 1.62161008 1.57300517 1.54835986 1.54593786
 1.68850997 1.82968912 1.63368338 1.60049639 1.64720067 1.48380407
 1.71860335 1.30322194 1.54355831 1.61008481 1.59438933 1.57459684
 1.69107034 1.64066019 1.72334166 1.81328581 1.77753186 1.58300643
 1.41542562 1.75849784 1.46105508 1.57152469 1.78304492 1.72399323
 1.47346871 1.8690072  1.53098735 1.53914492 1.58184018 1.7118309
 1.7574331  1.90921721 1.54712711 1.53302165 1.8255058  1.56067065
 1.83038672 1.59183569 1.73726085 1.56779427 1.72376406 1.83053
 1.72639823 1.5637944  1.53543331 1.5210555  1.80280423]"
60,0.4790975408850922,"[-0.1029508   0.07030329 -0.03046455  0.14750968 -0.12512951  0.24210047
 -0.16179718  0.08939905  0.18278241  0.06351396 -0.18257631 -0.01992832
  0.09106741 -0.1717254   0.14097464  0.09757962 -0.09889853  0.13201723
  0.08240969  0.02295742  0.09432102 -0.17034239 -0.01057001 -0.08352207
 -0.34932223 -0.10250263  0.236393   -0.00236986  0.0787174   0.07744292
 -0.08963062 -0.11119487  0.04587765 -0.01536242  0.05045759  0.20477808
  0.05209565 -0.03224641 -0.00953348  0.03026895  0.02518363 -0.11547086
 -0.19019831  0.03184685 -0.17378927 -0.15196397  0.19399389  0.01895378
  0.0178286  -0.01601482  0.18564914 -0.00978359 -0.01169344 -0.00166289
 -0.04538553 -0.02117904 -0.0323251   0.09194848  0.19305975]"
61,0.4793355422390457,"[1.58211387 1.56485081 1.54301435 1.65980556 1.53751816 1.64764572
 1.33076072 1.79267878 1.63834226 1.55490654 1.63438861 1.52257264
 1.65364173 1.83623328 1.65209065 1.6081208  1.67475194 1.44058927
 1.71907273 1.37448669 1.57417542 1.67974109 1.59568014 1.55167466
 1.69367438 1.69286817 1.72386354 1.82643972 1.78532517 1.61110647
 1.50645932 1.74789451 1.54970016 1.5973688  1.80835408 1.72483062
 1.42097022 1.83474255 1.48305086 1.51325994 1.54199769 1.70597357
 1.79463468 1.87099209 1.6256906  1.63485694 1.84021922 1.46878279
 1.75493149 1.55362486 1.68307762 1.55370263 1.69383002 1.74577714
 1.73950185 1.62024611 1.53291428 1.58726646 1.74691946]"
